Source,Teff,Lum-Flame,SpType,Pstar,PWD,GMAG
565083933692301440,0.7586050610465793,0.6614553368633389,O      ,4.993e-05,0.99994946,0.9157
574114398786977152,0.9375783326856642,0.763864754482604,O      ,4.993e-05,0.9999496,0.2448
577615106369494528,0.9997950567229719,0.8759468892508292,O      ,5.145e-05,0.9983224,-0.7883
580148686102276352,0.810550125546337,0.687672520255899,O      ,4.993e-05,0.9999473,0.7447
584194373496664064,0.7094344302802831,0.6188779669365214,O      ,4.993e-05,0.999944,1.1801
584668056849158528,0.7093940005070369,0.6178888159320596,O      ,4.993e-05,0.99993217,1.1913
589481345093742080,0.9122037151632101,0.7519333374866275,O      ,4.993e-05,0.9999476,0.3346
593454670878796032,0.9642288068317755,0.8169285991778956,O      ,4.993e-05,0.9999492,-0.1218
595523500790770688,0.8506861289253147,0.7186671766565794,O      ,4.993e-05,0.9999493,0.5618
618943618153500032,0.9669453903161656,0.7900197393999933,O      ,4.993e-05,0.99994826,0.0781
640792456090137600,0.7892657525098568,0.6724587708066911,O      ,4.993e-05,0.9999434,0.8354
656428099850193664,0.7981899114873352,0.7203832137140768,O      ,4.993e-05,0.9999496,0.4829
673058556816796288,0.7110536426987872,0.3181231657935648,O      ,4.993e-05,0.9999496,0.89
682305655764689408,0.7403226581291669,0.65188030017545,O      ,4.993e-05,0.9999493,0.9898
697904599026844160,0.7819977278467436,0.6722293310386628,O      ,4.993e-05,0.9999024,0.8545
729598330934052480,0.9995967130118706,0.8161148082802228,O      ,4.993e-05,0.9999457,-0.1298
731743061507469568,0.9742393970541441,0.7981792891236595,O      ,4.993e-05,0.9999492,0.0269
765113690382156160,0.9750314638764732,0.7939077709096168,O      ,4.993e-05,0.99991745,0.0531
765141620554406656,0.8701962294717827,0.7236326616765699,O      ,4.993e-05,0.9998167,0.5094
765316271104730240,0.9042298936792093,0.05167867700556188,O      ,4.993e-05,0.9999448,0.3694
795692959881682560,0.8690559909551463,0.7325380917911171,O      ,4.993e-05,0.9999471,0.4612
816729370396015360,0.9365856033858271,0.7818333073436688,O      ,4.993e-05,0.9999491,0.1338
831501240400109824,0.9185549947179692,0.7600775570126985,O      ,4.993e-05,0.99993575,0.294
835032283332319360,0.8517928939679253,0.7141931732874065,O      ,4.993e-05,0.9998237,0.5811
836471823228155392,0.9394042720476634,0.7781332290483955,O      ,4.993e-05,0.9999438,0.1661
840622136024660608,0.9858837663044953,0.798297716013703,O      ,4.993e-05,0.9998981,0.0141
871356544038051712,0.8113472460903219,0.4250015137611552,O      ,4.993e-05,0.9999496,0.5651
913941247857411840,0.7584563032632534,0.6551672369856539,O      ,4.993e-05,0.9999478,0.9506
921064055980216320,0.8092746256559731,0.4324433233350523,O      ,4.993e-05,0.9999496,0.2411
921531554580422016,0.951621317144935,0.40138187507569106,O      ,4.993e-05,0.9999496,0.0059
935412270405847424,0.7992439394580795,0.6860647124753089,O      ,4.993e-05,0.99994946,0.7669
981727582818800128,0.979641587681952,0.8080283767320463,O      ,4.993e-05,0.9999496,-0.0212
982573588295764480,0.709339777046448,0.6144401467654477,O      ,4.993e-05,0.9999494,1.1639
1000497070938042496,0.7189064126852458,0.25893411967661406,O      ,4.993e-05,0.99994946,1.1039
1000554898377796864,0.9003036275970777,0.7458055202873849,O      ,4.993e-05,0.99994946,0.3844
1007343420607557888,0.7858528850924011,0.7001056905132388,O      ,4.993e-05,0.9999496,0.7088
1019305621784503296,0.7157847585462596,0.6226780959130643,O      ,4.993e-05,0.99983585,1.1671
1043176057879022336,0.9347518753469231,0.7760270421035045,O      ,4.993e-05,0.9999492,0.1891
1070386050088544128,0.8523907195120268,0.7227133298020624,O      ,4.993e-05,0.9999442,0.5166
1079203033831536000,0.999946490005998,0.8235114821435896,O      ,4.993e-05,0.9999487,-0.1761
1083343451024307200,0.9923876087977088,0.48957439276701126,O      ,4.993e-05,0.9999496,-0.4812
1092616491575675776,0.7983037094079131,0.6872255619832696,O      ,4.993e-05,0.9999486,0.7699
1109216024779190016,0.7988924977085832,0.716668698226139,O      ,4.993e-05,0.9999494,0.5561
1109356620531902464,0.8189932296777367,0.6937817459180119,O      ,4.993e-05,0.9999494,0.7136
1116339107781284608,0.9438334726178659,0.768369306295514,O      ,4.993e-05,0.9999496,0.2199
1120775705917639296,0.8211879123539594,0.714437245445639,O      ,4.993e-05,0.99994934,0.5429
1126784807544678912,0.8357684938863048,0.7075879585686812,O      ,4.993e-05,0.99994004,0.6287
1150346345295739904,0.8614523397185421,0.7441190007981356,O      ,4.993e-05,0.99994946,0.324
1155678053273092992,0.9852608505187617,0.7973165150958583,O      ,4.993e-05,0.9999265,0.0225
1157401396015448960,0.9998290652969375,0.11510584599307064,O      ,4.993e-05,0.9999476,-0.2148
1158231905250926208,0.9891726094469635,0.796777514450251,O      ,4.985e-05,0.99831545,0.0129
1165720610228590080,0.9869033100568823,0.7975967515054538,O      ,4.975e-05,0.9963691,0.0255
1167834597427267456,0.9975626792287522,0.40656158774250617,O      ,4.993e-05,0.99994946,-1.9498
1167859503942466560,0.9865805853375007,0.800025993099981,O      ,4.993e-05,0.99981654,0.0137
1199316123593521024,0.9981621100726736,0.8553819597914988,O      ,4.993e-05,0.9999483,-0.4514
1200392339317332736,0.9740580576300255,0.7945545941925334,O      ,4.993e-05,0.9999302,0.0759
1211848906880779008,0.9997467788172723,0.11224312355682822,O      ,4.993e-05,0.9999424,-0.2224
1219071564405140224,0.9666979363216803,0.11990818701294315,O      ,4.993e-05,0.99987423,0.0674
1220299542797439744,0.9583133364503895,0.7859384340834911,O      ,4.986e-05,0.99846256,0.113
1267342736203088128,0.9999295451745638,0.18889239958736534,O      ,4.993e-05,0.9999481,-0.2342
1281976651853340288,0.9997586104715015,0.8253911613755337,O      ,4.993e-05,0.9999104,-0.2138
1291443069011697792,0.9868077055342652,0.1376445911316444,O      ,4.993e-05,0.99994767,0.0013
1302449042967968640,0.9993174502987283,0.9548136772941275,O      ,4.993e-05,0.9999494,-1.7071
1303289172930340864,0.9757001009793043,0.7914399716484132,O      ,4.993e-05,0.9999391,0.0709
1310316147447722112,0.9870776337262313,0.8219430686749147,O      ,4.993e-05,0.99994135,-0.172
1319179314974807680,0.9986079077782604,0.8117934937381249,O      ,4.993e-05,0.9998678,-0.062
1324554689883684864,0.947627093370421,0.13385246820869132,O      ,4.993e-05,0.9999424,0.1314
1339310200352649856,0.9074659402942622,0.7499391116957917,O      ,4.992e-05,0.9996701,0.3544
1341093062752169856,0.872654002951849,0.7316555268570393,O      ,4.993e-05,0.9999108,0.4837
1343516794401219968,0.9460146588844902,0.7732440388949041,O      ,4.993e-05,0.9999344,0.1926
1344362628081417344,0.9996750159697603,0.8426443633378575,O      ,4.993e-05,0.99994934,-0.3876
1344751550254950656,0.9617775140065381,0.7966199008792422,O      ,4.993e-05,0.9999491,0.0031
1345187540975203584,0.8336644214665923,0.7794244377893158,O      ,4.993e-05,0.9999488,-0.1436
1349581979712026624,0.8363491962323257,0.6966787394385309,O      ,4.993e-05,0.9999486,0.6482
1353890175509030912,0.8843474824855844,0.09868678597221577,O      ,4.993e-05,0.99993396,0.4377
1357192730481600000,0.9982612224726755,0.8479549943070398,O      ,4.993e-05,0.9999481,-0.3586
1369390983062132480,0.9851951521372369,0.7987455472915193,O      ,4.992e-05,0.99977887,0.0193
1374005873881550208,0.9881628164045944,0.7976001873501833,O      ,4.989e-05,0.9990767,0.0181
1378348017099023360,0.999571860592434,0.8628958800511568,O      ,4.993e-05,0.9999493,-0.5574
1379038445977180928,0.9999269885859616,0.8730302435970257,O      ,4.993e-05,0.99994856,-0.7339
1379463166703277952,0.9995014652225469,0.8225526081983627,O      ,4.993e-05,0.9998612,-0.1688
1399067763969254016,0.8858971913674347,0.8127426102273988,O      ,4.993e-05,0.9999458,-0.2946
1403386718657161856,0.9588424908355218,0.7883303804947007,O      ,4.992e-05,0.99965847,0.0952
1413338325384928128,0.9995980210339461,0.5059351065629825,O      ,4.993e-05,0.9999496,-0.8545
1415965230462194048,0.9996214465202093,0.38395531956662043,O      ,4.993e-05,0.99994934,-0.8434
1415985678802835072,0.7443013045498716,0.7482821417078112,O      ,4.993e-05,0.9999475,-0.1167
1417370582417774208,0.8543362834383952,0.7224399683329621,O      ,4.993e-05,0.99993247,0.5382
1418479508613505024,0.9153505189993774,0.757885243209958,O      ,4.993e-05,0.99994767,0.2872
1438019028534240128,0.853501527531962,0.715482361269925,O      ,4.99e-05,0.999245,0.5805
1454878600534492800,0.9991622118605734,0.9869324489519118,O      ,4.993e-05,0.99994946,-2.0317
1465043619891174016,0.9957349562002862,0.3512128394089219,O      ,4.993e-05,0.9999493,-1.5942
1527701145426221824,0.9672576508589423,0.059140746871728586,O      ,4.993e-05,0.9999496,0.0634
1539014020563855232,0.8947409664428125,0.742235306831776,O      ,4.993e-05,0.99994653,0.3983
1596453156538274560,0.9234138210844596,0.11389658199256242,O      ,4.993e-05,0.99994785,0.278
1620054173628402816,0.8487280198781304,0.713897423551248,O      ,4.983e-05,0.9979658,0.5882
1631599702851400448,0.9858476173307693,0.862116733715966,O      ,4.993e-05,0.99994934,-0.4418
1632504772720376320,0.9997168132206309,0.8771644891625178,O      ,4.993e-05,0.9999496,-0.7394
1638672002159650176,0.998896207734834,0.8742105760816928,O      ,4.993e-05,0.9999494,-0.6409999999999999
1661062937982961664,0.9997429142065943,0.8870061928583161,O      ,4.993e-05,0.9999493,-0.8654
1674631976621879808,0.8370767537841077,0.7098199927525368,O      ,4.984e-05,0.9981599,0.609
1684501433510930304,0.9616537275537467,0.7839427170904516,O      ,4.993e-05,0.999945,0.1155
1720684123502581376,0.7673828404626879,0.113068558443608,O      ,4.993e-05,0.999907,0.925
1728925242327143424,0.978475842734841,0.7971389512353506,O      ,4.993e-05,0.9999494,0.0384
1732010330220443264,0.8645883821003602,0.061544392412068244,O      ,4.993e-05,0.99994445,0.5051
1733038785908656896,0.9492942864168805,0.7745570014568379,O      ,4.993e-05,0.99994946,0.1867
1736277229904971520,0.9862270031882443,0.7974610086100958,O      ,4.993e-05,0.99994934,0.0167
1737015070927018368,0.9904021501980345,0.8013080060548388,O      ,4.993e-05,0.9999472,0.0044
1738149693912509952,0.8544038249419359,0.7154620885895223,O      ,4.993e-05,0.99994946,0.5677
1739451618759835648,0.9924147799835521,0.79944397519964,O      ,4.993e-05,0.99994844,0.0022
1741352296404629888,0.9067161463671944,0.7496419465307053,O      ,4.993e-05,0.99994946,0.3467
1742105088208415744,0.9289776118941537,0.7621313988082797,O      ,5.145e-05,0.99832153,0.2796
1750738212992546176,0.9993605555716745,0.8329194741947525,O      ,4.993e-05,0.99994946,-0.2734
1751211033055836416,0.9418128163332478,0.7914188604999912,O      ,4.993e-05,0.9999489,0.0481
1752454585005332992,0.8220701137884077,0.6950699677141398,O      ,4.993e-05,0.999948,0.7051
1752712381823562240,0.72464018690922,0.6424403366152267,O      ,4.993e-05,0.9999367,1.0709
1752729905290535424,0.9998694950701836,0.3642911283432414,O      ,4.993e-05,0.9999496,-0.7577
1753178196796538752,0.7751033813084123,0.6633736628371337,O      ,4.993e-05,0.9999491,0.8982
1753703630215421952,0.8992636311358722,0.7443345486036483,O      ,4.993e-05,0.999948,0.3828
1755725352929512064,0.7884658970106226,0.6770467778690937,O      ,4.993e-05,0.9999457,0.8248
1756785355146758272,0.7863485660035074,0.01332085570588351,O      ,4.993e-05,0.9999407,0.8463
1757689806537659264,0.8470067222821798,0.7141830870997311,O      ,4.993e-05,0.9999474,0.578
1758535399700897536,0.9993201257984283,0.8110450420910063,O      ,4.993e-05,0.9999493,-0.0696
1759224243735129344,0.9990265342980036,0.8194496243079251,O      ,4.993e-05,0.9999492,-0.1428
1760211635240543872,0.7745371861163208,0.05713489896764208,O      ,4.993e-05,0.99994224,0.8842
1760662130066900352,0.9997141377209307,0.8395828464882644,O      ,4.993e-05,0.99994946,-0.3294
1761201234362736896,0.9998146770541061,0.8411188950209627,O      ,4.993e-05,0.9999496,-0.3879999999999999
1764592781057990656,0.9613683409190688,0.7818415379094882,O      ,4.993e-05,0.99994946,0.1322
1767666976911730048,0.9643757214930857,0.7846962655476294,O      ,4.993e-05,0.99994487,0.114
1768547964899107584,0.9997467788172723,0.3030534470216471,O      ,4.993e-05,0.99994946,-0.8383
1771233693849193088,0.9878720193149673,0.7987902338016837,O      ,4.993e-05,0.9999489,0.0069999999999999
1771326568220617728,0.9631087832017622,0.7831468363405882,O      ,4.993e-05,0.999949,0.1221
1771802583745547392,0.9838770226183178,0.7989386322555554,O      ,4.993e-05,0.9999494,0.0247
1774753471087386752,0.9838949781940829,0.791166068649748,O      ,4.993e-05,0.9999494,0.0243
1775141422597602176,0.9997180617871577,0.8232029481768204,O      ,4.993e-05,0.999949,-0.17
1777779219712385792,0.942980523313472,0.17143633441540818,O      ,4.993e-05,0.999947,0.2139
1784542075216675584,0.7980728435115683,0.6798951534528748,O      ,4.993e-05,0.99994946,0.8046
1784718821711206272,0.8828859461827399,0.7348051741840976,O      ,4.993e-05,0.99994856,0.4461
1789763037463195136,0.7750747237338467,0.6647566119870714,O      ,4.993e-05,0.9999494,0.8699
1791029850951691264,0.9197728821814573,0.7572807414263143,O      ,4.993e-05,0.9999493,0.2982
1793380533796172672,0.9077079243782495,0.7522991567792883,O      ,4.993e-05,0.999949,0.3357
1797271121333230336,0.766135165769205,0.6582450591256008,O      ,4.993e-05,0.9999478,0.9309
1797734879016276096,0.8083993210651961,0.03128640237348411,O      ,4.993e-05,0.9999439,0.7381
1797877605073361152,0.9637984081133517,0.7834996703045192,O      ,4.993e-05,0.9999493,0.1253
1800485066835991168,0.8396327478309427,0.7078780694713672,O      ,4.993e-05,0.99994814,0.6205
1801182977544516864,0.7534876030424118,0.6503502998403021,O      ,4.993e-05,0.99994946,0.98
1802327053757774976,0.9879314748638586,0.7986898129188464,O      ,4.993e-05,0.9999496,0.0133
1802884407380861696,0.7129658817900022,0.17176328082713327,O      ,4.993e-05,0.9999487,1.1551
1802952229192451840,0.998936578052531,0.8253508822322512,O      ,4.993e-05,0.9999496,-0.1783
1803333828451816832,0.8465996301389214,0.7102179473414769,O      ,4.993e-05,0.9999494,0.6069
1803446906350101888,0.7749911292321054,0.7065789581794796,O      ,4.993e-05,0.99994946,0.4667
1804793743669056256,0.9988622586164169,0.8472026866673019,O      ,4.993e-05,0.9999496,-0.4223
1805221105801059584,0.8037548914080073,0.6806994296163777,O      ,4.993e-05,0.99994946,0.7858
1805336417077893888,0.7488352657972204,0.6474877097307359,O      ,4.993e-05,0.9999494,1.0002
1805554841937332096,0.7748863982827334,0.6671554808410248,O      ,4.993e-05,0.9999489,0.866
1808041048202537472,0.7747477182149447,0.6615880436127585,O      ,4.993e-05,0.9999496,0.8932
1810695745990240768,0.9629177525231745,0.7901623591676341,O      ,4.993e-05,0.99994946,0.0687
1811437851917308160,0.9249172140937238,0.766598380471139,O      ,4.993e-05,0.99994946,0.2354
1813178718123308800,0.7461352109554222,0.6443439355238947,O      ,4.993e-05,0.99994904,1.0257
1813503314572863616,0.713977547682161,0.6226860356456689,O      ,4.993e-05,0.9999431,1.1658
1813676350216628608,0.7343718116961908,0.6391473208134365,O      ,4.993e-05,0.99994326,1.0585
1816122011976181504,0.9784194194189431,0.7983207738617824,O      ,4.993e-05,0.9999496,0.0174
1816139771659301632,0.9872454172852025,0.799172393776538,O      ,4.993e-05,0.9999496,0.0139999999999999
1817690770249003776,0.9007928873089037,0.7426478350776982,O      ,4.993e-05,0.99994946,0.3935
1818289626130567040,0.9583221358716256,0.38699442598058853,O      ,4.993e-05,0.9999496,0.0918
1819839185925825408,0.7747350541830307,0.6604286991954352,O      ,5.144e-05,0.9982355,0.8937
1820186219280095616,0.7969994330318857,0.7002012063322944,O      ,4.993e-05,0.9999496,0.6058
1821304456978097280,0.9234481269361698,0.7803786462761962,O      ,4.993e-05,0.9999496,0.1063
1822292608678477056,0.7746874302883688,0.7050683356284992,O      ,4.993e-05,0.9999496,0.4758
1822617819292478848,0.7375931727906675,0.6648255804519588,O      ,4.993e-05,0.9999496,0.8021
1822657607868948096,0.7168681575581559,0.6715207308765389,O      ,4.993e-05,0.9999496,0.7066
1824003036498223872,0.8203708742010958,0.695527294876557,O      ,4.993e-05,0.9999496,0.7047
1825489370027741952,0.7163640339591069,0.8205006156553344,O      ,1.0,0.0,-1.1859
1825848699855402240,0.7691548536418427,0.8146415943040669,O      ,1.0,0.0,-1.0387
1826100011273395712,0.7120087960917252,0.8213644388050325,O      ,1.0,0.0,-0.9685
1826503772604209792,0.774777356806067,0.28602387917663674,O      ,4.993e-05,0.9999496,0.5663
1826805038746340864,0.7746609725691123,0.27957293445447284,O      ,4.993e-05,0.9999496,0.885
1826834416359174144,0.7627152825969803,0.24720719576766412,O      ,4.993e-05,0.9999496,0.916
1828125689683720960,0.7132392286760296,0.9731660031458582,O      ,1.0,0.0,-1.7977
1829041204887324416,0.9594676659321133,0.7904117849436633,O      ,4.993e-05,0.9999496,0.0862
1829185412707141120,0.7748959408983305,0.7046169993938791,O      ,4.993e-05,0.9999496,0.471
1830071825250026112,0.7749064645304842,0.7048659248066237,O      ,4.993e-05,0.9999496,0.4778
1830711947174211712,0.999908616821354,0.4563123029248825,O      ,4.993e-05,0.9999496,-0.2456
1837563863099555200,0.9844360236889933,0.7977579729960811,O      ,4.993e-05,0.9999496,0.0255
1838636574132173568,0.7700179103895479,0.6599718200860203,O      ,4.993e-05,0.999949,0.9227
1840546765129724928,0.8960934018134419,0.7485569359344189,O      ,4.993e-05,0.9999494,0.3579
1840804089507108608,0.8933687323744024,0.7400143895267793,O      ,4.993e-05,0.99994946,0.4129
1842279045700465792,0.737567785271291,0.6386076276387701,O      ,4.993e-05,0.99994814,1.0587
1844693332716472448,0.9367919141404797,0.7652342303965466,O      ,4.993e-05,0.9999496,0.2486
1845104966682195072,0.8684091145832094,0.7241173759802684,O      ,4.993e-05,0.9999496,0.5113
1845792814285662080,0.8518717320257552,0.7121928426352343,O      ,4.993e-05,0.9999496,0.5829
1850938631780349952,0.7089452894795547,0.6587093743350495,O      ,4.993e-05,0.99994946,0.7813
1852755609101175936,0.8309361846946197,0.2628963061032084,O      ,4.993e-05,0.99994946,0.65
1853432014914072064,0.9997598590380283,0.819936566495707,O      ,4.993e-05,0.9999496,-0.1668
1855416564687040000,0.7269703687813658,0.633285927295212,O      ,4.993e-05,0.9999494,1.0877
1857130084846147840,0.7102644297428049,0.6174650255427483,O      ,4.993e-05,0.99994946,1.1912
1860735623988250496,0.945684502221497,0.775475623808591,O      ,4.993e-05,0.9999496,0.1875
1863266665401083776,0.8489262446781336,0.7205841185425749,O      ,4.993e-05,0.9999496,0.5499
1867273899936133120,0.7944672806601565,0.6827049736263624,O      ,4.993e-05,0.99994946,0.7767
1868554079376506240,0.8366870226611256,0.36918343709399964,O      ,4.993e-05,0.9999496,0.4943
1869238559727921152,0.7738371564836752,0.6798908221924904,O      ,4.993e-05,0.9999496,0.8305
1877091855872930048,0.9451276415505818,0.7757330894113389,O      ,4.993e-05,0.99994946,0.1974
1879989790567353344,0.898248487094103,0.1484249947343523,O      ,4.993e-05,0.9999472,0.3374
1886482196274463488,0.8515792107252103,0.7254221584862283,O      ,4.993e-05,0.9999478,0.5069
1887681389800324736,0.9991204740652517,0.3487427150175536,O      ,4.993e-05,0.99994946,-0.3422
1888300998962891648,0.7401675386021096,0.1041030552032812,O      ,4.993e-05,0.99993694,1.0195
1890072518352439680,0.7742347357391108,0.6971377993165357,O      ,4.993e-05,0.9999491,0.5736
1891561562037479168,0.8434605555241101,0.7083680664266551,O      ,4.993e-05,0.9999494,0.6174
1895921782775308288,0.9988569670725658,0.8273127558938385,O      ,4.993e-05,0.9999496,-0.2229
1896426488674154368,0.773755761837243,0.6629487707293877,O      ,4.993e-05,0.9999494,0.8993
1897333280825678208,0.9885621793264969,0.3113782830802531,O      ,4.993e-05,0.99994946,0.0108
1900710357773768448,0.9941607516322926,0.8100032594103785,O      ,4.993e-05,0.99994946,-0.051
1905763403977528704,0.7710714032603521,0.6636644771208081,O      ,4.993e-05,0.9999491,0.9053
1905991934895679616,0.9762335361639565,0.7987927613755352,O      ,4.993e-05,0.9999496,0.0249
1907287159592963584,0.9970637877180057,0.38677314274565816,O      ,4.993e-05,0.9999496,-0.1971
1907688103380519296,0.8201337654721175,0.7296861575629708,O      ,4.993e-05,0.99994946,0.3779999999999999
1909498586716418944,0.9762053542337821,0.7969987273972104,O      ,4.993e-05,0.9999496,0.0169
1911572540520290048,0.9996111012547022,0.8847247512391812,O      ,4.993e-05,0.9999496,-0.8628
1914971027883241984,0.8413180748198141,0.7110231570393418,O      ,4.993e-05,0.9999493,0.6022
1915148289773812352,0.8929421982666566,0.30004498746387687,O      ,4.993e-05,0.9999496,0.0342
1919486069304905856,0.724455666613236,0.2010671200112215,O      ,4.993e-05,0.9999493,0.7746
1920696047491506816,0.7899759490413627,0.6812935768146049,O      ,4.993e-05,0.9999493,0.7888
1921071388976065664,0.7124539992418228,0.6203483838629275,O      ,4.993e-05,0.9999493,1.1832
1930945626165804032,0.9896771492348546,0.816978868408293,O      ,4.993e-05,0.9999496,-0.1363
1936159682104719616,0.7585811004603762,0.6473560026023776,O      ,4.993e-05,0.9999496,0.9765
1941078175572093696,0.7805191278013672,0.6761562115441363,O      ,4.993e-05,0.99994946,0.8252
1942107868212034304,0.9260563824104802,0.7576677887036389,O      ,4.993e-05,0.9999496,0.2925
1942255958684444672,0.7286464207046102,0.6327151895235732,O      ,4.993e-05,0.9999496,1.1051
1945750825111388416,0.9230890748764156,0.7611361088165264,O      ,4.993e-05,0.9999494,0.2736
1946231483493079936,0.9389880832054245,0.7649541064729657,O      ,4.993e-05,0.99994946,0.243
1946953656478101248,0.999693328278819,0.8194302999906553,O      ,4.993e-05,0.9999496,-0.1557
1953409228541236864,0.7467257829225589,0.6449715333244759,O      ,4.993e-05,0.99994946,1.0226
1956688594987668096,0.8995002047649103,0.779548563918044,O      ,5.604e-05,0.99337476,0.0034
1958554706738159104,0.7743351561611884,0.6945067889931377,O      ,4.993e-05,0.9999496,0.5915
1958730181922502784,0.9291728044611638,0.42612793732090176,O      ,4.993e-05,0.9999496,0.0324
1958966886160011392,0.7432525681229789,0.6455135762790775,O      ,5.144e-05,0.9981791,1.0158
1965460670556909184,0.7211050194276951,0.6248059849298049,O      ,4.993e-05,0.9999496,1.1485
1973869804208422400,0.7425813744315455,0.347612330408118,O      ,4.993e-05,0.9999496,0.5953
1975783298040524288,0.7171178708634991,0.685989576220232,O      ,4.993e-05,0.9999496,0.7101
1984556576187627776,0.9183020708129856,0.4219193588228823,O      ,4.993e-05,0.9999496,0.1425
1985221402767627008,0.7748811364666566,0.7036973263733115,O      ,4.993e-05,0.9999496,0.4802
1993144277397566464,0.7576016297479418,0.6880418529685681,O      ,4.993e-05,0.9999496,0.6503
2006898858636290048,0.8721388800762553,0.7416193831032363,O      ,5.433e-05,0.99185854,0.439
2018020006437997952,0.709671182275968,0.9264841165624041,O      ,1.0,0.0,-2.331
2020059325622297728,0.7115113315141521,0.8857322187713635,O      ,1.0,0.0,-1.6684
2021009471165761920,0.734108185792407,0.8868317037968123,O      ,1.0,0.0,-1.5388
2022825215879243648,0.7110773654627949,0.8572733197910023,O      ,1.0,0.0,-0.9319
2027349500038719872,0.712065159952074,0.9124093834624565,O      ,1.0,0.0,-1.4087
2052684550030830464,0.8181436098840806,0.3991768311968859,O      ,4.993e-05,0.9999496,0.6459999999999999
2059235573445039744,0.7308423519473595,0.8736003870664265,O      ,1.0,0.0,-1.5331
2086352145829955328,0.7956308852075069,0.4067505139094108,O      ,4.993e-05,0.9999496,0.5323
2092946501174006528,0.7349284940004595,0.20465024787804947,O      ,4.993e-05,0.99994874,1.0781
2094959771384387712,0.79637931165695,0.6882141453601108,O      ,4.993e-05,0.9999483,0.7549
2095613469704794240,0.9988126726886417,0.8504652046149919,O      ,4.993e-05,0.99994946,-0.3531
2095803474760504576,0.9993201257984283,0.8243838472876133,O      ,4.993e-05,0.99994946,-0.1967
2097015312671373824,0.8548141276848342,0.7184340159660132,O      ,4.993e-05,0.9999494,0.557
2097115574388630400,0.8574544296999969,0.7239440911691427,O      ,4.993e-05,0.99994904,0.5289
2098353109083521664,0.9807044745294806,0.8094053993019754,O      ,4.993e-05,0.99994946,-0.0632
2104660285737385472,0.7503645814258013,0.6563725793685493,O      ,4.993e-05,0.99994814,0.9494
2109622965828936320,0.9400449055869666,0.7751195770361693,O      ,4.993e-05,0.99994934,0.1814
2109938899326263808,0.7098715474757316,0.6202648207609354,O      ,4.993e-05,0.9999372,1.1649
2110282844604389760,0.9993343951301623,0.8707095267880632,O      ,4.993e-05,0.9999496,-0.6968
